file_name,ori,loc,phase/pattern,SSGv,SSGv,BSG,MGnv,MGv,index1
0000002058.bmp,103,0,18,0,0,0,1,0,1
0000002059.bmp,103,0,19,0,0,0,1,0,1
0000002060.bmp,103,0,20,0,0,0,1,0,1
0000002061.bmp,104,0,1,0,0,0,1,0,1
0000002062.bmp,104,0,2,0,0,0,1,0,1
0000002063.bmp,104,0,3,0,0,0,1,0,1
0000002064.bmp,104,0,4,0,0,0,1,0,1
0000002065.bmp,104,0,5,0,0,0,1,0,1
0000002066.bmp,104,0,6,0,0,0,1,0,1
0000002067.bmp,104,0,7,0,0,0,1,0,1
0000002068.bmp,104,0,8,0,0,0,1,0,1
0000002069.bmp,104,0,9,0,0,0,1,0,1
0000002070.bmp,104,0,10,0,0,0,1,0,1
0000002071.bmp,104,0,11,0,0,0,1,0,1
0000002072.bmp,104,0,12,0,0,0,1,0,1
0000002073.bmp,104,0,13,0,0,0,1,0,1
0000002074.bmp,104,0,14,0,0,0,1,0,1
0000002075.bmp,104,0,15,0,0,0,1,0,1
0000002076.bmp,104,0,16,0,0,0,1,0,1
0000002077.bmp,104,0,17,0,0,0,1,0,1
0000002078.bmp,104,0,18,0,0,0,1,0,1
0000002079.bmp,104,0,19,0,0,0,1,0,1
0000002080.bmp,104,0,20,0,0,0,1,0,1
0000002081.bmp,105,0,1,0,0,0,1,0,1
0000002082.bmp,105,0,2,0,0,0,1,0,1
0000002083.bmp,105,0,3,0,0,0,1,0,1
0000002084.bmp,105,0,4,0,0,0,1,0,1
0000002085.bmp,105,0,5,0,0,0,1,0,1
0000002086.bmp,105,0,6,0,0,0,1,0,1
0000002087.bmp,105,0,7,0,0,0,1,0,1
0000002088.bmp,105,0,8,0,0,0,1,0,1
0000002089.bmp,105,0,9,0,0,0,1,0,1
0000002090.bmp,105,0,10,0,0,0,1,0,1
0000002091.bmp,105,0,11,0,0,0,1,0,1
0000002092.bmp,105,0,12,0,0,0,1,0,1
0000002093.bmp,105,0,13,0,0,0,1,0,1
0000002094.bmp,105,0,14,0,0,0,1,0,1
0000002095.bmp,105,0,15,0,0,0,1,0,1
0000002096.bmp,105,0,16,0,0,0,1,0,1
0000002097.bmp,105,0,17,0,0,0,1,0,1
0000002098.bmp,105,0,18,0,0,0,1,0,1
0000002099.bmp,105,0,19,0,0,0,1,0,1
0000002100.bmp,105,0,20,0,0,0,1,0,1
0000002101.bmp,106,0,1,0,0,0,1,0,1
0000002102.bmp,106,0,2,0,0,0,1,0,1
0000002103.bmp,106,0,3,0,0,0,1,0,1
0000002104.bmp,106,0,4,0,0,0,1,0,1
0000002105.bmp,106,0,5,0,0,0,1,0,1
0000002106.bmp,106,0,6,0,0,0,1,0,1
0000002107.bmp,106,0,7,0,0,0,1,0,1
0000002108.bmp,106,0,8,0,0,0,1,0,1
0000002109.bmp,106,0,9,0,0,0,1,0,1
0000002110.bmp,106,0,10,0,0,0,1,0,1
0000002111.bmp,106,0,11,0,0,0,1,0,1
0000002112.bmp,106,0,12,0,0,0,1,0,1
0000002113.bmp,106,0,13,0,0,0,1,0,1
0000002114.bmp,106,0,14,0,0,0,1,0,1
0000002115.bmp,106,0,15,0,0,0,1,0,1
0000002116.bmp,106,0,16,0,0,0,1,0,1
0000002117.bmp,106,0,17,0,0,0,1,0,1
0000002118.bmp,106,0,18,0,0,0,1,0,1
0000002119.bmp,106,0,19,0,0,0,1,0,1
0000002120.bmp,106,0,20,0,0,0,1,0,1
0000002121.bmp,107,0,1,0,0,0,1,0,1
0000002122.bmp,107,0,2,0,0,0,1,0,1
0000002123.bmp,107,0,3,0,0,0,1,0,1
0000002124.bmp,107,0,4,0,0,0,1,0,1
0000002125.bmp,107,0,5,0,0,0,1,0,1
0000002126.bmp,107,0,6,0,0,0,1,0,1
0000002127.bmp,107,0,7,0,0,0,1,0,1
0000002128.bmp,107,0,8,0,0,0,1,0,1
0000002129.bmp,107,0,9,0,0,0,1,0,1
0000002130.bmp,107,0,10,0,0,0,1,0,1
0000002131.bmp,107,0,11,0,0,0,1,0,1
0000002132.bmp,107,0,12,0,0,0,1,0,1
0000002133.bmp,107,0,13,0,0,0,1,0,1
0000002134.bmp,107,0,14,0,0,0,1,0,1
0000002135.bmp,107,0,15,0,0,0,1,0,1
0000002136.bmp,107,0,16,0,0,0,1,0,1
0000002137.bmp,107,0,17,0,0,0,1,0,1
0000002138.bmp,107,0,18,0,0,0,1,0,1
0000002139.bmp,107,0,19,0,0,0,1,0,1
0000002140.bmp,107,0,20,0,0,0,1,0,1
0000002141.bmp,108,0,1,0,0,0,1,0,1
0000002142.bmp,108,0,2,0,0,0,1,0,1
0000002143.bmp,108,0,3,0,0,0,1,0,1
0000002144.bmp,108,0,4,0,0,0,1,0,1
0000002145.bmp,108,0,5,0,0,0,1,0,1
0000002146.bmp,108,0,6,0,0,0,1,0,1
0000002147.bmp,108,0,7,0,0,0,1,0,1
0000002148.bmp,108,0,8,0,0,0,1,0,1
0000002149.bmp,108,0,9,0,0,0,1,0,1
0000002150.bmp,108,0,10,0,0,0,1,0,1
0000002151.bmp,108,0,11,0,0,0,1,0,1
0000002152.bmp,108,0,12,0,0,0,1,0,1
0000002153.bmp,108,0,13,0,0,0,1,0,1
0000002154.bmp,108,0,14,0,0,0,1,0,1
0000002155.bmp,108,0,15,0,0,0,1,0,1
0000002156.bmp,108,0,16,0,0,0,1,0,1
0000002157.bmp,108,0,17,0,0,0,1,0,1
0000002158.bmp,108,0,18,0,0,0,1,0,1
0000002159.bmp,108,0,19,0,0,0,1,0,1
0000002160.bmp,108,0,20,0,0,0,1,0,1
0000002161.bmp,109,0,1,0,0,0,1,0,1
0000002162.bmp,109,0,2,0,0,0,1,0,1
0000002163.bmp,109,0,3,0,0,0,1,0,1
0000002164.bmp,109,0,4,0,0,0,1,0,1
0000002165.bmp,109,0,5,0,0,0,1,0,1
0000002166.bmp,109,0,6,0,0,0,1,0,1
0000002167.bmp,109,0,7,0,0,0,1,0,1
0000002168.bmp,109,0,8,0,0,0,1,0,1
0000002169.bmp,109,0,9,0,0,0,1,0,1
0000002170.bmp,109,0,10,0,0,0,1,0,1
0000002171.bmp,109,0,11,0,0,0,1,0,1
0000002172.bmp,109,0,12,0,0,0,1,0,1
0000002173.bmp,109,0,13,0,0,0,1,0,1
0000002174.bmp,109,0,14,0,0,0,1,0,1
0000002175.bmp,109,0,15,0,0,0,1,0,1
0000002176.bmp,109,0,16,0,0,0,1,0,1
0000002177.bmp,109,0,17,0,0,0,1,0,1
0000002178.bmp,109,0,18,0,0,0,1,0,1
0000002179.bmp,109,0,19,0,0,0,1,0,1
0000002180.bmp,109,0,20,0,0,0,1,0,1
0000002181.bmp,110,0,1,0,0,0,1,0,1
0000002182.bmp,110,0,2,0,0,0,1,0,1
0000002183.bmp,110,0,3,0,0,0,1,0,1
0000002184.bmp,110,0,4,0,0,0,1,0,1
0000002185.bmp,110,0,5,0,0,0,1,0,1
0000002186.bmp,110,0,6,0,0,0,1,0,1
0000002187.bmp,110,0,7,0,0,0,1,0,1
0000002188.bmp,110,0,8,0,0,0,1,0,1
0000002189.bmp,110,0,9,0,0,0,1,0,1
0000002190.bmp,110,0,10,0,0,0,1,0,1
0000002191.bmp,110,0,11,0,0,0,1,0,1
0000002192.bmp,110,0,12,0,0,0,1,0,1
0000002193.bmp,110,0,13,0,0,0,1,0,1
0000002194.bmp,110,0,14,0,0,0,1,0,1
0000002195.bmp,110,0,15,0,0,0,1,0,1
0000002196.bmp,110,0,16,0,0,0,1,0,1
0000002197.bmp,110,0,17,0,0,0,1,0,1
0000002198.bmp,110,0,18,0,0,0,1,0,1
0000002199.bmp,110,0,19,0,0,0,1,0,1
0000002200.bmp,110,0,20,0,0,0,1,0,1
0000002201.bmp,111,0,1,0,0,0,1,0,1
0000002202.bmp,111,0,2,0,0,0,1,0,1
0000002203.bmp,111,0,3,0,0,0,1,0,1
0000002204.bmp,111,0,4,0,0,0,1,0,1
0000002205.bmp,111,0,5,0,0,0,1,0,1
0000002206.bmp,111,0,6,0,0,0,1,0,1
0000002207.bmp,111,0,7,0,0,0,1,0,1
0000002208.bmp,111,0,8,0,0,0,1,0,1
0000002209.bmp,111,0,9,0,0,0,1,0,1
0000002210.bmp,111,0,10,0,0,0,1,0,1
0000002211.bmp,111,0,11,0,0,0,1,0,1
0000002212.bmp,111,0,12,0,0,0,1,0,1
0000002213.bmp,111,0,13,0,0,0,1,0,1
0000002214.bmp,111,0,14,0,0,0,1,0,1
0000002215.bmp,111,0,15,0,0,0,1,0,1
0000002216.bmp,111,0,16,0,0,0,1,0,1
0000002217.bmp,111,0,17,0,0,0,1,0,1
0000002218.bmp,111,0,18,0,0,0,1,0,1
0000002219.bmp,111,0,19,0,0,0,1,0,1
0000002220.bmp,111,0,20,0,0,0,1,0,1
0000002221.bmp,112,0,1,0,0,0,1,0,1
0000002222.bmp,112,0,2,0,0,0,1,0,1
0000002223.bmp,112,0,3,0,0,0,1,0,1
0000002224.bmp,112,0,4,0,0,0,1,0,1
0000002225.bmp,112,0,5,0,0,0,1,0,1
0000002226.bmp,112,0,6,0,0,0,1,0,1
0000002227.bmp,112,0,7,0,0,0,1,0,1
0000002228.bmp,112,0,8,0,0,0,1,0,1
0000002229.bmp,112,0,9,0,0,0,1,0,1
0000002230.bmp,112,0,10,0,0,0,1,0,1
0000002231.bmp,112,0,11,0,0,0,1,0,1
0000002232.bmp,112,0,12,0,0,0,1,0,1
0000002233.bmp,112,0,13,0,0,0,1,0,1
0000002234.bmp,112,0,14,0,0,0,1,0,1
0000002235.bmp,112,0,15,0,0,0,1,0,1
0000002236.bmp,112,0,16,0,0,0,1,0,1
0000002237.bmp,112,0,17,0,0,0,1,0,1
0000002238.bmp,112,0,18,0,0,0,1,0,1
0000002239.bmp,112,0,19,0,0,0,1,0,1
0000002240.bmp,112,0,20,0,0,0,1,0,1
0000002241.bmp,113,0,1,0,0,0,1,0,1
0000002242.bmp,113,0,2,0,0,0,1,0,1
0000002243.bmp,113,0,3,0,0,0,1,0,1
0000002244.bmp,113,0,4,0,0,0,1,0,1
0000002245.bmp,113,0,5,0,0,0,1,0,1
0000002246.bmp,113,0,6,0,0,0,1,0,1
0000002247.bmp,113,0,7,0,0,0,1,0,1
0000002248.bmp,113,0,8,0,0,0,1,0,1
0000002249.bmp,113,0,9,0,0,0,1,0,1
0000002250.bmp,113,0,10,0,0,0,1,0,1
0000002251.bmp,113,0,11,0,0,0,1,0,1
0000002252.bmp,113,0,12,0,0,0,1,0,1
0000002253.bmp,113,0,13,0,0,0,1,0,1
0000002254.bmp,113,0,14,0,0,0,1,0,1
0000002255.bmp,113,0,15,0,0,0,1,0,1
0000002256.bmp,113,0,16,0,0,0,1,0,1
0000002257.bmp,113,0,17,0,0,0,1,0,1
0000002258.bmp,113,0,18,0,0,0,1,0,1
0000002259.bmp,113,0,19,0,0,0,1,0,1
0000002260.bmp,113,0,20,0,0,0,1,0,1
0000002261.bmp,114,0,1,0,0,0,1,0,1
0000002262.bmp,114,0,2,0,0,0,1,0,1
0000002263.bmp,114,0,3,0,0,0,1,0,1
0000002264.bmp,114,0,4,0,0,0,1,0,1
0000002265.bmp,114,0,5,0,0,0,1,0,1
0000002266.bmp,114,0,6,0,0,0,1,0,1
0000002267.bmp,114,0,7,0,0,0,1,0,1
0000002268.bmp,114,0,8,0,0,0,1,0,1
0000002269.bmp,114,0,9,0,0,0,1,0,1
0000002270.bmp,114,0,10,0,0,0,1,0,1
0000002271.bmp,114,0,11,0,0,0,1,0,1
0000002272.bmp,114,0,12,0,0,0,1,0,1
0000002273.bmp,114,0,13,0,0,0,1,0,1
0000002274.bmp,114,0,14,0,0,0,1,0,1
0000002275.bmp,114,0,15,0,0,0,1,0,1
0000002276.bmp,114,0,16,0,0,0,1,0,1
0000002277.bmp,114,0,17,0,0,0,1,0,1
0000002278.bmp,114,0,18,0,0,0,1,0,1
0000002279.bmp,114,0,19,0,0,0,1,0,1
0000002280.bmp,114,0,20,0,0,0,1,0,1
0000002281.bmp,115,0,1,0,0,0,1,0,1
0000002282.bmp,115,0,2,0,0,0,1,0,1
0000002283.bmp,115,0,3,0,0,0,1,0,1
0000002284.bmp,115,0,4,0,0,0,1,0,1
0000002285.bmp,115,0,5,0,0,0,1,0,1
0000002286.bmp,115,0,6,0,0,0,1,0,1
0000002287.bmp,115,0,7,0,0,0,1,0,1
0000002288.bmp,115,0,8,0,0,0,1,0,1
0000002289.bmp,115,0,9,0,0,0,1,0,1
0000002290.bmp,115,0,10,0,0,0,1,0,1
0000002291.bmp,115,0,11,0,0,0,1,0,1
0000002292.bmp,115,0,12,0,0,0,1,0,1
0000002293.bmp,115,0,13,0,0,0,1,0,1
0000002294.bmp,115,0,14,0,0,0,1,0,1
0000002295.bmp,115,0,15,0,0,0,1,0,1
0000002296.bmp,115,0,16,0,0,0,1,0,1
0000002297.bmp,115,0,17,0,0,0,1,0,1
0000002298.bmp,115,0,18,0,0,0,1,0,1
0000002299.bmp,115,0,19,0,0,0,1,0,1
0000002300.bmp,115,0,20,0,0,0,1,0,1
0000002301.bmp,116,0,1,0,0,0,1,0,1
0000002302.bmp,116,0,2,0,0,0,1,0,1
0000002303.bmp,116,0,3,0,0,0,1,0,1
0000002304.bmp,116,0,4,0,0,0,1,0,1
0000002305.bmp,116,0,5,0,0,0,1,0,1
0000002306.bmp,116,0,6,0,0,0,1,0,1
0000002307.bmp,116,0,7,0,0,0,1,0,1
0000002308.bmp,116,0,8,0,0,0,1,0,1
0000002309.bmp,116,0,9,0,0,0,1,0,1
0000002310.bmp,116,0,10,0,0,0,1,0,1
0000002311.bmp,116,0,11,0,0,0,1,0,1
0000002312.bmp,116,0,12,0,0,0,1,0,1
0000002313.bmp,116,0,13,0,0,0,1,0,1
0000002314.bmp,116,0,14,0,0,0,1,0,1
0000002315.bmp,116,0,15,0,0,0,1,0,1
0000002316.bmp,116,0,16,0,0,0,1,0,1
0000002317.bmp,116,0,17,0,0,0,1,0,1
0000002318.bmp,116,0,18,0,0,0,1,0,1
0000002319.bmp,116,0,19,0,0,0,1,0,1
0000002320.bmp,116,0,20,0,0,0,1,0,1
0000002321.bmp,117,0,1,0,0,0,1,0,1
0000002322.bmp,117,0,2,0,0,0,1,0,1
0000002323.bmp,117,0,3,0,0,0,1,0,1
0000002324.bmp,117,0,4,0,0,0,1,0,1
0000002325.bmp,117,0,5,0,0,0,1,0,1
0000002326.bmp,117,0,6,0,0,0,1,0,1
0000002327.bmp,117,0,7,0,0,0,1,0,1
0000002328.bmp,117,0,8,0,0,0,1,0,1
0000002329.bmp,117,0,9,0,0,0,1,0,1
0000002330.bmp,117,0,10,0,0,0,1,0,1
0000002331.bmp,117,0,11,0,0,0,1,0,1
0000002332.bmp,117,0,12,0,0,0,1,0,1
0000002333.bmp,117,0,13,0,0,0,1,0,1
0000002334.bmp,117,0,14,0,0,0,1,0,1
0000002335.bmp,117,0,15,0,0,0,1,0,1
0000002336.bmp,117,0,16,0,0,0,1,0,1
0000002337.bmp,117,0,17,0,0,0,1,0,1
0000002338.bmp,117,0,18,0,0,0,1,0,1
0000002339.bmp,117,0,19,0,0,0,1,0,1
0000002340.bmp,117,0,20,0,0,0,1,0,1
0000002341.bmp,118,0,1,0,0,0,1,0,1
0000002342.bmp,118,0,2,0,0,0,1,0,1
0000002343.bmp,118,0,3,0,0,0,1,0,1
0000002344.bmp,118,0,4,0,0,0,1,0,1
0000002345.bmp,118,0,5,0,0,0,1,0,1
0000002346.bmp,118,0,6,0,0,0,1,0,1
0000002347.bmp,118,0,7,0,0,0,1,0,1
0000002348.bmp,118,0,8,0,0,0,1,0,1
0000002349.bmp,118,0,9,0,0,0,1,0,1
0000002350.bmp,118,0,10,0,0,0,1,0,1
0000002351.bmp,118,0,11,0,0,0,1,0,1
0000002352.bmp,118,0,12,0,0,0,1,0,1
0000002353.bmp,118,0,13,0,0,0,1,0,1
0000002354.bmp,118,0,14,0,0,0,1,0,1
0000002355.bmp,118,0,15,0,0,0,1,0,1
0000002356.bmp,118,0,16,0,0,0,1,0,1
0000002357.bmp,118,0,17,0,0,0,1,0,1
0000002358.bmp,118,0,18,0,0,0,1,0,1
0000002359.bmp,118,0,19,0,0,0,1,0,1
0000002360.bmp,118,0,20,0,0,0,1,0,1
0000002361.bmp,119,0,1,0,0,0,1,0,1
0000002362.bmp,119,0,2,0,0,0,1,0,1
0000002363.bmp,119,0,3,0,0,0,1,0,1
0000002364.bmp,119,0,4,0,0,0,1,0,1
0000002365.bmp,119,0,5,0,0,0,1,0,1
0000002366.bmp,119,0,6,0,0,0,1,0,1
0000002367.bmp,119,0,7,0,0,0,1,0,1
0000002368.bmp,119,0,8,0,0,0,1,0,1
0000002369.bmp,119,0,9,0,0,0,1,0,1
0000002370.bmp,119,0,10,0,0,0,1,0,1
0000002371.bmp,119,0,11,0,0,0,1,0,1
0000002372.bmp,119,0,12,0,0,0,1,0,1
0000002373.bmp,119,0,13,0,0,0,1,0,1
0000002374.bmp,119,0,14,0,0,0,1,0,1
0000002375.bmp,119,0,15,0,0,0,1,0,1
0000002376.bmp,119,0,16,0,0,0,1,0,1
0000002377.bmp,119,0,17,0,0,0,1,0,1
0000002378.bmp,119,0,18,0,0,0,1,0,1
0000002379.bmp,119,0,19,0,0,0,1,0,1
0000002380.bmp,119,0,20,0,0,0,1,0,1
0000002381.bmp,120,0,1,0,0,0,1,0,1
0000002382.bmp,120,0,2,0,0,0,1,0,1
0000002383.bmp,120,0,3,0,0,0,1,0,1
0000002384.bmp,120,0,4,0,0,0,1,0,1
0000002385.bmp,120,0,5,0,0,0,1,0,1
0000002386.bmp,120,0,6,0,0,0,1,0,1
0000002387.bmp,120,0,7,0,0,0,1,0,1
0000002388.bmp,120,0,8,0,0,0,1,0,1
0000002389.bmp,120,0,9,0,0,0,1,0,1
0000002390.bmp,120,0,10,0,0,0,1,0,1
0000002391.bmp,120,0,11,0,0,0,1,0,1
0000002392.bmp,120,0,12,0,0,0,1,0,1
0000002393.bmp,120,0,13,0,0,0,1,0,1
0000002394.bmp,120,0,14,0,0,0,1,0,1
0000002395.bmp,120,0,15,0,0,0,1,0,1
0000002396.bmp,120,0,16,0,0,0,1,0,1
0000002397.bmp,120,0,17,0,0,0,1,0,1
0000002398.bmp,120,0,18,0,0,0,1,0,1
0000002399.bmp,120,0,19,0,0,0,1,0,1
0000002400.bmp,120,0,20,0,0,0,1,0,1
0000002401.bmp,121,0,1,0,0,0,1,0,1
0000002402.bmp,121,0,2,0,0,0,1,0,1
0000002403.bmp,121,0,3,0,0,0,1,0,1
0000002404.bmp,121,0,4,0,0,0,1,0,1
0000002405.bmp,121,0,5,0,0,0,1,0,1
0000002406.bmp,121,0,6,0,0,0,1,0,1
0000002407.bmp,121,0,7,0,0,0,1,0,1
0000002408.bmp,121,0,8,0,0,0,1,0,1
0000002409.bmp,121,0,9,0,0,0,1,0,1
0000002410.bmp,121,0,10,0,0,0,1,0,1
0000002411.bmp,121,0,11,0,0,0,1,0,1
0000002412.bmp,121,0,12,0,0,0,1,0,1
0000002413.bmp,121,0,13,0,0,0,1,0,1
0000002414.bmp,121,0,14,0,0,0,1,0,1
0000002415.bmp,121,0,15,0,0,0,1,0,1
0000002416.bmp,121,0,16,0,0,0,1,0,1
0000002417.bmp,121,0,17,0,0,0,1,0,1
0000002418.bmp,121,0,18,0,0,0,1,0,1
0000002419.bmp,121,0,19,0,0,0,1,0,1
0000002420.bmp,121,0,20,0,0,0,1,0,1
0000002421.bmp,122,0,1,0,0,0,1,0,1
0000002422.bmp,122,0,2,0,0,0,1,0,1
0000002423.bmp,122,0,3,0,0,0,1,0,1
0000002424.bmp,122,0,4,0,0,0,1,0,1
0000002425.bmp,122,0,5,0,0,0,1,0,1
0000002426.bmp,122,0,6,0,0,0,1,0,1
0000002427.bmp,122,0,7,0,0,0,1,0,1
0000002428.bmp,122,0,8,0,0,0,1,0,1
0000002429.bmp,122,0,9,0,0,0,1,0,1
0000002430.bmp,122,0,10,0,0,0,1,0,1
0000002431.bmp,122,0,11,0,0,0,1,0,1
0000002432.bmp,122,0,12,0,0,0,1,0,1
0000002433.bmp,122,0,13,0,0,0,1,0,1
0000002434.bmp,122,0,14,0,0,0,1,0,1
0000002435.bmp,122,0,15,0,0,0,1,0,1
0000002436.bmp,122,0,16,0,0,0,1,0,1
0000002437.bmp,122,0,17,0,0,0,1,0,1
0000002438.bmp,122,0,18,0,0,0,1,0,1
0000002439.bmp,122,0,19,0,0,0,1,0,1
0000002440.bmp,122,0,20,0,0,0,1,0,1
0000002441.bmp,123,0,1,0,0,0,1,0,1
0000002442.bmp,123,0,2,0,0,0,1,0,1
0000002443.bmp,123,0,3,0,0,0,1,0,1
0000002444.bmp,123,0,4,0,0,0,1,0,1
0000002445.bmp,123,0,5,0,0,0,1,0,1
0000002446.bmp,123,0,6,0,0,0,1,0,1
0000002447.bmp,123,0,7,0,0,0,1,0,1
0000002448.bmp,123,0,8,0,0,0,1,0,1
0000002449.bmp,123,0,9,0,0,0,1,0,1
0000002450.bmp,123,0,10,0,0,0,1,0,1
0000002451.bmp,123,0,11,0,0,0,1,0,1
0000002452.bmp,123,0,12,0,0,0,1,0,1
0000002453.bmp,123,0,13,0,0,0,1,0,1
0000002454.bmp,123,0,14,0,0,0,1,0,1
0000002455.bmp,123,0,15,0,0,0,1,0,1
0000002456.bmp,123,0,16,0,0,0,1,0,1
0000002457.bmp,123,0,17,0,0,0,1,0,1
0000002458.bmp,123,0,18,0,0,0,1,0,1
0000002459.bmp,123,0,19,0,0,0,1,0,1
0000002460.bmp,123,0,20,0,0,0,1,0,1
0000002461.bmp,124,0,1,0,0,0,1,0,1
0000002462.bmp,124,0,2,0,0,0,1,0,1
0000002463.bmp,124,0,3,0,0,0,1,0,1
0000002464.bmp,124,0,4,0,0,0,1,0,1
0000002465.bmp,124,0,5,0,0,0,1,0,1
0000002466.bmp,124,0,6,0,0,0,1,0,1
0000002467.bmp,124,0,7,0,0,0,1,0,1
0000002468.bmp,124,0,8,0,0,0,1,0,1
0000002469.bmp,124,0,9,0,0,0,1,0,1
0000002470.bmp,124,0,10,0,0,0,1,0,1
0000002471.bmp,124,0,11,0,0,0,1,0,1
0000002472.bmp,124,0,12,0,0,0,1,0,1
0000002473.bmp,124,0,13,0,0,0,1,0,1
0000002474.bmp,124,0,14,0,0,0,1,0,1
0000002475.bmp,124,0,15,0,0,0,1,0,1
0000002476.bmp,124,0,16,0,0,0,1,0,1
0000002477.bmp,124,0,17,0,0,0,1,0,1
0000002478.bmp,124,0,18,0,0,0,1,0,1
0000002479.bmp,124,0,19,0,0,0,1,0,1
0000002480.bmp,124,0,20,0,0,0,1,0,1
0000002481.bmp,125,0,1,0,0,0,1,0,1
0000002482.bmp,125,0,2,0,0,0,1,0,1
0000002483.bmp,125,0,3,0,0,0,1,0,1
0000002484.bmp,125,0,4,0,0,0,1,0,1
0000002485.bmp,125,0,5,0,0,0,1,0,1
0000002486.bmp,125,0,6,0,0,0,1,0,1
0000002487.bmp,125,0,7,0,0,0,1,0,1
0000002488.bmp,125,0,8,0,0,0,1,0,1
0000002489.bmp,125,0,9,0,0,0,1,0,1
0000002490.bmp,125,0,10,0,0,0,1,0,1
0000002491.bmp,125,0,11,0,0,0,1,0,1
0000002492.bmp,125,0,12,0,0,0,1,0,1
0000002493.bmp,125,0,13,0,0,0,1,0,1
0000002494.bmp,125,0,14,0,0,0,1,0,1
0000002495.bmp,125,0,15,0,0,0,1,0,1
0000002496.bmp,125,0,16,0,0,0,1,0,1
0000002497.bmp,125,0,17,0,0,0,1,0,1
0000002498.bmp,125,0,18,0,0,0,1,0,1
0000002499.bmp,125,0,19,0,0,0,1,0,1
0000002500.bmp,125,0,20,0,0,0,1,0,1
0000002501.bmp,126,0,1,0,0,0,1,0,1
0000002502.bmp,126,0,2,0,0,0,1,0,1
0000002503.bmp,126,0,3,0,0,0,1,0,1
0000002504.bmp,126,0,4,0,0,0,1,0,1
0000002505.bmp,126,0,5,0,0,0,1,0,1
0000002506.bmp,126,0,6,0,0,0,1,0,1
0000002507.bmp,126,0,7,0,0,0,1,0,1
0000002508.bmp,126,0,8,0,0,0,1,0,1
0000002509.bmp,126,0,9,0,0,0,1,0,1
0000002510.bmp,126,0,10,0,0,0,1,0,1
0000002511.bmp,126,0,11,0,0,0,1,0,1
0000002512.bmp,126,0,12,0,0,0,1,0,1
0000002513.bmp,126,0,13,0,0,0,1,0,1
0000002514.bmp,126,0,14,0,0,0,1,0,1
0000002515.bmp,126,0,15,0,0,0,1,0,1
0000002516.bmp,126,0,16,0,0,0,1,0,1
0000002517.bmp,126,0,17,0,0,0,1,0,1
0000002518.bmp,126,0,18,0,0,0,1,0,1
0000002519.bmp,126,0,19,0,0,0,1,0,1
0000002520.bmp,126,0,20,0,0,0,1,0,1
0000002521.bmp,127,0,1,0,0,0,1,0,1
0000002522.bmp,127,0,2,0,0,0,1,0,1
0000002523.bmp,127,0,3,0,0,0,1,0,1
0000002524.bmp,127,0,4,0,0,0,1,0,1
0000002525.bmp,127,0,5,0,0,0,1,0,1
0000002526.bmp,127,0,6,0,0,0,1,0,1
0000002527.bmp,127,0,7,0,0,0,1,0,1
0000002528.bmp,127,0,8,0,0,0,1,0,1
0000002529.bmp,127,0,9,0,0,0,1,0,1
0000002530.bmp,127,0,10,0,0,0,1,0,1
0000002531.bmp,127,0,11,0,0,0,1,0,1
0000002532.bmp,127,0,12,0,0,0,1,0,1
0000002533.bmp,127,0,13,0,0,0,1,0,1
0000002534.bmp,127,0,14,0,0,0,1,0,1
0000002535.bmp,127,0,15,0,0,0,1,0,1
0000002536.bmp,127,0,16,0,0,0,1,0,1
0000002537.bmp,127,0,17,0,0,0,1,0,1
0000002538.bmp,127,0,18,0,0,0,1,0,1
0000002539.bmp,127,0,19,0,0,0,1,0,1
0000002540.bmp,127,0,20,0,0,0,1,0,1
0000002541.bmp,128,0,1,0,0,0,1,0,1
0000002542.bmp,128,0,2,0,0,0,1,0,1
0000002543.bmp,128,0,3,0,0,0,1,0,1
0000002544.bmp,128,0,4,0,0,0,1,0,1
0000002545.bmp,128,0,5,0,0,0,1,0,1
0000002546.bmp,128,0,6,0,0,0,1,0,1
0000002547.bmp,128,0,7,0,0,0,1,0,1
0000002548.bmp,128,0,8,0,0,0,1,0,1
0000002549.bmp,128,0,9,0,0,0,1,0,1
0000002550.bmp,128,0,10,0,0,0,1,0,1
0000002551.bmp,128,0,11,0,0,0,1,0,1
0000002552.bmp,128,0,12,0,0,0,1,0,1
0000002553.bmp,128,0,13,0,0,0,1,0,1
0000002554.bmp,128,0,14,0,0,0,1,0,1
0000002555.bmp,128,0,15,0,0,0,1,0,1
0000002556.bmp,128,0,16,0,0,0,1,0,1
0000002557.bmp,128,0,17,0,0,0,1,0,1
0000002558.bmp,128,0,18,0,0,0,1,0,1
0000002559.bmp,128,0,19,0,0,0,1,0,1
0000002560.bmp,128,0,20,0,0,0,1,0,1
0000002561.bmp,129,0,1,0,0,0,1,0,1
0000002562.bmp,129,0,2,0,0,0,1,0,1
0000002563.bmp,129,0,3,0,0,0,1,0,1
0000002564.bmp,129,0,4,0,0,0,1,0,1
0000002565.bmp,129,0,5,0,0,0,1,0,1
0000002566.bmp,129,0,6,0,0,0,1,0,1
0000002567.bmp,129,0,7,0,0,0,1,0,1
0000002568.bmp,129,0,8,0,0,0,1,0,1
0000002569.bmp,129,0,9,0,0,0,1,0,1
0000002570.bmp,129,0,10,0,0,0,1,0,1
0000002571.bmp,129,0,11,0,0,0,1,0,1
0000002572.bmp,129,0,12,0,0,0,1,0,1
0000002573.bmp,129,0,13,0,0,0,1,0,1
