file_name,ori,loc,phase/pattern,SSGv,SSGv,BSG,MGnv,MGv
0000004413.bmp,30,5,6,0,1,0,0,0
0000004414.bmp,40,5,6,0,1,0,0,0
0000004415.bmp,50,5,6,0,1,0,0,0
0000004416.bmp,60,5,6,0,1,0,0,0
0000004417.bmp,70,5,6,0,1,0,0,0
0000004418.bmp,80,5,6,0,1,0,0,0
0000004419.bmp,90,5,6,0,1,0,0,0
0000004420.bmp,100,5,6,0,1,0,0,0
0000004421.bmp,110,5,6,0,1,0,0,0
0000004422.bmp,120,5,6,0,1,0,0,0
0000004423.bmp,130,5,6,0,1,0,0,0
0000004424.bmp,140,5,6,0,1,0,0,0
0000004425.bmp,150,5,6,0,1,0,0,0
0000004426.bmp,160,5,6,0,1,0,0,0
0000004427.bmp,170,5,6,0,1,0,0,0
0000004428.bmp,180,5,6,0,1,0,0,0
0000004429.bmp,10,6,1,0,1,0,0,0
0000004430.bmp,20,6,1,0,1,0,0,0
0000004431.bmp,30,6,1,0,1,0,0,0
0000004432.bmp,40,6,1,0,1,0,0,0
0000004433.bmp,50,6,1,0,1,0,0,0
0000004434.bmp,60,6,1,0,1,0,0,0
0000004435.bmp,70,6,1,0,1,0,0,0
0000004436.bmp,80,6,1,0,1,0,0,0
0000004437.bmp,90,6,1,0,1,0,0,0
0000004438.bmp,100,6,1,0,1,0,0,0
0000004439.bmp,110,6,1,0,1,0,0,0
0000004440.bmp,120,6,1,0,1,0,0,0
0000004441.bmp,130,6,1,0,1,0,0,0
0000004442.bmp,140,6,1,0,1,0,0,0
0000004443.bmp,150,6,1,0,1,0,0,0
0000004444.bmp,160,6,1,0,1,0,0,0
0000004445.bmp,170,6,1,0,1,0,0,0
0000004446.bmp,180,6,1,0,1,0,0,0
0000004447.bmp,10,6,2,0,1,0,0,0
0000004448.bmp,20,6,2,0,1,0,0,0
0000004449.bmp,30,6,2,0,1,0,0,0
0000004450.bmp,40,6,2,0,1,0,0,0
0000004451.bmp,50,6,2,0,1,0,0,0
0000004452.bmp,60,6,2,0,1,0,0,0
0000004453.bmp,70,6,2,0,1,0,0,0
0000004454.bmp,80,6,2,0,1,0,0,0
0000004455.bmp,90,6,2,0,1,0,0,0
0000004456.bmp,100,6,2,0,1,0,0,0
0000004457.bmp,110,6,2,0,1,0,0,0
0000004458.bmp,120,6,2,0,1,0,0,0
0000004459.bmp,130,6,2,0,1,0,0,0
0000004460.bmp,140,6,2,0,1,0,0,0
0000004461.bmp,150,6,2,0,1,0,0,0
0000004462.bmp,160,6,2,0,1,0,0,0
0000004463.bmp,170,6,2,0,1,0,0,0
0000004464.bmp,180,6,2,0,1,0,0,0
0000004465.bmp,10,6,3,0,1,0,0,0
0000004466.bmp,20,6,3,0,1,0,0,0
0000004467.bmp,30,6,3,0,1,0,0,0
0000004468.bmp,40,6,3,0,1,0,0,0
0000004469.bmp,50,6,3,0,1,0,0,0
0000004470.bmp,60,6,3,0,1,0,0,0
0000004471.bmp,70,6,3,0,1,0,0,0
0000004472.bmp,80,6,3,0,1,0,0,0
0000004473.bmp,90,6,3,0,1,0,0,0
0000004474.bmp,100,6,3,0,1,0,0,0
0000004475.bmp,110,6,3,0,1,0,0,0
0000004476.bmp,120,6,3,0,1,0,0,0
0000004477.bmp,130,6,3,0,1,0,0,0
0000004478.bmp,140,6,3,0,1,0,0,0
0000004479.bmp,150,6,3,0,1,0,0,0
0000004480.bmp,160,6,3,0,1,0,0,0
0000004481.bmp,170,6,3,0,1,0,0,0
0000004482.bmp,180,6,3,0,1,0,0,0
0000004483.bmp,10,6,4,0,1,0,0,0
0000004484.bmp,20,6,4,0,1,0,0,0
0000004485.bmp,30,6,4,0,1,0,0,0
0000004486.bmp,40,6,4,0,1,0,0,0
0000004487.bmp,50,6,4,0,1,0,0,0
0000004488.bmp,60,6,4,0,1,0,0,0
0000004489.bmp,70,6,4,0,1,0,0,0
0000004490.bmp,80,6,4,0,1,0,0,0
0000004491.bmp,90,6,4,0,1,0,0,0
0000004492.bmp,100,6,4,0,1,0,0,0
0000004493.bmp,110,6,4,0,1,0,0,0
0000004494.bmp,120,6,4,0,1,0,0,0
0000004495.bmp,130,6,4,0,1,0,0,0
0000004496.bmp,140,6,4,0,1,0,0,0
0000004497.bmp,150,6,4,0,1,0,0,0
0000004498.bmp,160,6,4,0,1,0,0,0
0000004499.bmp,170,6,4,0,1,0,0,0
0000004500.bmp,180,6,4,0,1,0,0,0
0000004501.bmp,10,6,5,0,1,0,0,0
0000004502.bmp,20,6,5,0,1,0,0,0
0000004503.bmp,30,6,5,0,1,0,0,0
0000004504.bmp,40,6,5,0,1,0,0,0
0000004505.bmp,50,6,5,0,1,0,0,0
0000004506.bmp,60,6,5,0,1,0,0,0
0000004507.bmp,70,6,5,0,1,0,0,0
0000004508.bmp,80,6,5,0,1,0,0,0
0000004509.bmp,90,6,5,0,1,0,0,0
0000004510.bmp,100,6,5,0,1,0,0,0
0000004511.bmp,110,6,5,0,1,0,0,0
0000004512.bmp,120,6,5,0,1,0,0,0
0000004513.bmp,130,6,5,0,1,0,0,0
0000004514.bmp,140,6,5,0,1,0,0,0
0000004515.bmp,150,6,5,0,1,0,0,0
0000004516.bmp,160,6,5,0,1,0,0,0
0000004517.bmp,170,6,5,0,1,0,0,0
0000004518.bmp,180,6,5,0,1,0,0,0
0000004519.bmp,10,6,6,0,1,0,0,0
0000004520.bmp,20,6,6,0,1,0,0,0
0000004521.bmp,30,6,6,0,1,0,0,0
0000004522.bmp,40,6,6,0,1,0,0,0
0000004523.bmp,50,6,6,0,1,0,0,0
0000004524.bmp,60,6,6,0,1,0,0,0
0000004525.bmp,70,6,6,0,1,0,0,0
0000004526.bmp,80,6,6,0,1,0,0,0
0000004527.bmp,90,6,6,0,1,0,0,0
0000004528.bmp,100,6,6,0,1,0,0,0
0000004529.bmp,110,6,6,0,1,0,0,0
0000004530.bmp,120,6,6,0,1,0,0,0
0000004531.bmp,130,6,6,0,1,0,0,0
0000004532.bmp,140,6,6,0,1,0,0,0
0000004533.bmp,150,6,6,0,1,0,0,0
0000004534.bmp,160,6,6,0,1,0,0,0
0000004535.bmp,170,6,6,0,1,0,0,0
0000004536.bmp,180,6,6,0,1,0,0,0
0000004537.bmp,10,7,1,0,1,0,0,0
0000004538.bmp,20,7,1,0,1,0,0,0
0000004539.bmp,30,7,1,0,1,0,0,0
0000004540.bmp,40,7,1,0,1,0,0,0
0000004541.bmp,50,7,1,0,1,0,0,0
0000004542.bmp,60,7,1,0,1,0,0,0
0000004543.bmp,70,7,1,0,1,0,0,0
0000004544.bmp,80,7,1,0,1,0,0,0
0000004545.bmp,90,7,1,0,1,0,0,0
0000004546.bmp,100,7,1,0,1,0,0,0
0000004547.bmp,110,7,1,0,1,0,0,0
0000004548.bmp,120,7,1,0,1,0,0,0
0000004549.bmp,130,7,1,0,1,0,0,0
0000004550.bmp,140,7,1,0,1,0,0,0
0000004551.bmp,150,7,1,0,1,0,0,0
0000004552.bmp,160,7,1,0,1,0,0,0
0000004553.bmp,170,7,1,0,1,0,0,0
0000004554.bmp,180,7,1,0,1,0,0,0
0000004555.bmp,10,7,2,0,1,0,0,0
0000004556.bmp,20,7,2,0,1,0,0,0
0000004557.bmp,30,7,2,0,1,0,0,0
0000004558.bmp,40,7,2,0,1,0,0,0
0000004559.bmp,50,7,2,0,1,0,0,0
0000004560.bmp,60,7,2,0,1,0,0,0
0000004561.bmp,70,7,2,0,1,0,0,0
0000004562.bmp,80,7,2,0,1,0,0,0
0000004563.bmp,90,7,2,0,1,0,0,0
0000004564.bmp,100,7,2,0,1,0,0,0
0000004565.bmp,110,7,2,0,1,0,0,0
0000004566.bmp,120,7,2,0,1,0,0,0
0000004567.bmp,130,7,2,0,1,0,0,0
0000004568.bmp,140,7,2,0,1,0,0,0
0000004569.bmp,150,7,2,0,1,0,0,0
0000004570.bmp,160,7,2,0,1,0,0,0
0000004571.bmp,170,7,2,0,1,0,0,0
0000004572.bmp,180,7,2,0,1,0,0,0
0000004573.bmp,10,7,3,0,1,0,0,0
0000004574.bmp,20,7,3,0,1,0,0,0
0000004575.bmp,30,7,3,0,1,0,0,0
0000004576.bmp,40,7,3,0,1,0,0,0
0000004577.bmp,50,7,3,0,1,0,0,0
0000004578.bmp,60,7,3,0,1,0,0,0
0000004579.bmp,70,7,3,0,1,0,0,0
0000004580.bmp,80,7,3,0,1,0,0,0
0000004581.bmp,90,7,3,0,1,0,0,0
0000004582.bmp,100,7,3,0,1,0,0,0
0000004583.bmp,110,7,3,0,1,0,0,0
0000004584.bmp,120,7,3,0,1,0,0,0
0000004585.bmp,130,7,3,0,1,0,0,0
0000004586.bmp,140,7,3,0,1,0,0,0
0000004587.bmp,150,7,3,0,1,0,0,0
0000004588.bmp,160,7,3,0,1,0,0,0
0000004589.bmp,170,7,3,0,1,0,0,0
0000004590.bmp,180,7,3,0,1,0,0,0
0000004591.bmp,10,7,4,0,1,0,0,0
0000004592.bmp,20,7,4,0,1,0,0,0
0000004593.bmp,30,7,4,0,1,0,0,0
0000004594.bmp,40,7,4,0,1,0,0,0
0000004595.bmp,50,7,4,0,1,0,0,0
0000004596.bmp,60,7,4,0,1,0,0,0
0000004597.bmp,70,7,4,0,1,0,0,0
0000004598.bmp,80,7,4,0,1,0,0,0
0000004599.bmp,90,7,4,0,1,0,0,0
0000004600.bmp,100,7,4,0,1,0,0,0
0000004601.bmp,110,7,4,0,1,0,0,0
0000004602.bmp,120,7,4,0,1,0,0,0
0000004603.bmp,130,7,4,0,1,0,0,0
0000004604.bmp,140,7,4,0,1,0,0,0
0000004605.bmp,150,7,4,0,1,0,0,0
0000004606.bmp,160,7,4,0,1,0,0,0
0000004607.bmp,170,7,4,0,1,0,0,0
0000004608.bmp,180,7,4,0,1,0,0,0
0000004609.bmp,10,7,5,0,1,0,0,0
0000004610.bmp,20,7,5,0,1,0,0,0
0000004611.bmp,30,7,5,0,1,0,0,0
0000004612.bmp,40,7,5,0,1,0,0,0
0000004613.bmp,50,7,5,0,1,0,0,0
0000004614.bmp,60,7,5,0,1,0,0,0
0000004615.bmp,70,7,5,0,1,0,0,0
0000004616.bmp,80,7,5,0,1,0,0,0
0000004617.bmp,90,7,5,0,1,0,0,0
0000004618.bmp,100,7,5,0,1,0,0,0
0000004619.bmp,110,7,5,0,1,0,0,0
0000004620.bmp,120,7,5,0,1,0,0,0
0000004621.bmp,130,7,5,0,1,0,0,0
0000004622.bmp,140,7,5,0,1,0,0,0
0000004623.bmp,150,7,5,0,1,0,0,0
0000004624.bmp,160,7,5,0,1,0,0,0
0000004625.bmp,170,7,5,0,1,0,0,0
0000004626.bmp,180,7,5,0,1,0,0,0
0000004627.bmp,10,7,6,0,1,0,0,0
0000004628.bmp,20,7,6,0,1,0,0,0
0000004629.bmp,30,7,6,0,1,0,0,0
0000004630.bmp,40,7,6,0,1,0,0,0
0000004631.bmp,50,7,6,0,1,0,0,0
0000004632.bmp,60,7,6,0,1,0,0,0
0000004633.bmp,70,7,6,0,1,0,0,0
0000004634.bmp,80,7,6,0,1,0,0,0
0000004635.bmp,90,7,6,0,1,0,0,0
0000004636.bmp,100,7,6,0,1,0,0,0
0000004637.bmp,110,7,6,0,1,0,0,0
0000004638.bmp,120,7,6,0,1,0,0,0
0000004639.bmp,130,7,6,0,1,0,0,0
0000004640.bmp,140,7,6,0,1,0,0,0
0000004641.bmp,150,7,6,0,1,0,0,0
0000004642.bmp,160,7,6,0,1,0,0,0
0000004643.bmp,170,7,6,0,1,0,0,0
0000004644.bmp,180,7,6,0,1,0,0,0
0000004645.bmp,10,8,1,0,1,0,0,0
0000004646.bmp,20,8,1,0,1,0,0,0
0000004647.bmp,30,8,1,0,1,0,0,0
0000004648.bmp,40,8,1,0,1,0,0,0
0000004649.bmp,50,8,1,0,1,0,0,0
0000004650.bmp,60,8,1,0,1,0,0,0
0000004651.bmp,70,8,1,0,1,0,0,0
0000004652.bmp,80,8,1,0,1,0,0,0
0000004653.bmp,90,8,1,0,1,0,0,0
0000004654.bmp,100,8,1,0,1,0,0,0
0000004655.bmp,110,8,1,0,1,0,0,0
0000004656.bmp,120,8,1,0,1,0,0,0
0000004657.bmp,130,8,1,0,1,0,0,0
0000004658.bmp,140,8,1,0,1,0,0,0
0000004659.bmp,150,8,1,0,1,0,0,0
0000004660.bmp,160,8,1,0,1,0,0,0
0000004661.bmp,170,8,1,0,1,0,0,0
0000004662.bmp,180,8,1,0,1,0,0,0
0000004663.bmp,10,8,2,0,1,0,0,0
0000004664.bmp,20,8,2,0,1,0,0,0
0000004665.bmp,30,8,2,0,1,0,0,0
0000004666.bmp,40,8,2,0,1,0,0,0
0000004667.bmp,50,8,2,0,1,0,0,0
0000004668.bmp,60,8,2,0,1,0,0,0
0000004669.bmp,70,8,2,0,1,0,0,0
0000004670.bmp,80,8,2,0,1,0,0,0
0000004671.bmp,90,8,2,0,1,0,0,0
0000004672.bmp,100,8,2,0,1,0,0,0
0000004673.bmp,110,8,2,0,1,0,0,0
0000004674.bmp,120,8,2,0,1,0,0,0
0000004675.bmp,130,8,2,0,1,0,0,0
0000004676.bmp,140,8,2,0,1,0,0,0
0000004677.bmp,150,8,2,0,1,0,0,0
0000004678.bmp,160,8,2,0,1,0,0,0
0000004679.bmp,170,8,2,0,1,0,0,0
0000004680.bmp,180,8,2,0,1,0,0,0
0000004681.bmp,10,8,3,0,1,0,0,0
0000004682.bmp,20,8,3,0,1,0,0,0
0000004683.bmp,30,8,3,0,1,0,0,0
0000004684.bmp,40,8,3,0,1,0,0,0
0000004685.bmp,50,8,3,0,1,0,0,0
0000004686.bmp,60,8,3,0,1,0,0,0
0000004687.bmp,70,8,3,0,1,0,0,0
0000004688.bmp,80,8,3,0,1,0,0,0
0000004689.bmp,90,8,3,0,1,0,0,0
0000004690.bmp,100,8,3,0,1,0,0,0
0000004691.bmp,110,8,3,0,1,0,0,0
0000004692.bmp,120,8,3,0,1,0,0,0
0000004693.bmp,130,8,3,0,1,0,0,0
0000004694.bmp,140,8,3,0,1,0,0,0
0000004695.bmp,150,8,3,0,1,0,0,0
0000004696.bmp,160,8,3,0,1,0,0,0
0000004697.bmp,170,8,3,0,1,0,0,0
0000004698.bmp,180,8,3,0,1,0,0,0
0000004699.bmp,10,8,4,0,1,0,0,0
0000004700.bmp,20,8,4,0,1,0,0,0
0000004701.bmp,30,8,4,0,1,0,0,0
0000004702.bmp,40,8,4,0,1,0,0,0
0000004703.bmp,50,8,4,0,1,0,0,0
0000004704.bmp,60,8,4,0,1,0,0,0
0000004705.bmp,70,8,4,0,1,0,0,0
0000004706.bmp,80,8,4,0,1,0,0,0
0000004707.bmp,90,8,4,0,1,0,0,0
0000004708.bmp,100,8,4,0,1,0,0,0
0000004709.bmp,110,8,4,0,1,0,0,0
0000004710.bmp,120,8,4,0,1,0,0,0
0000004711.bmp,130,8,4,0,1,0,0,0
0000004712.bmp,140,8,4,0,1,0,0,0
0000004713.bmp,150,8,4,0,1,0,0,0
0000004714.bmp,160,8,4,0,1,0,0,0
0000004715.bmp,170,8,4,0,1,0,0,0
0000004716.bmp,180,8,4,0,1,0,0,0
0000004717.bmp,10,8,5,0,1,0,0,0
0000004718.bmp,20,8,5,0,1,0,0,0
0000004719.bmp,30,8,5,0,1,0,0,0
0000004720.bmp,40,8,5,0,1,0,0,0
0000004721.bmp,50,8,5,0,1,0,0,0
0000004722.bmp,60,8,5,0,1,0,0,0
0000004723.bmp,70,8,5,0,1,0,0,0
0000004724.bmp,80,8,5,0,1,0,0,0
0000004725.bmp,90,8,5,0,1,0,0,0
0000004726.bmp,100,8,5,0,1,0,0,0
0000004727.bmp,110,8,5,0,1,0,0,0
0000004728.bmp,120,8,5,0,1,0,0,0
0000004729.bmp,130,8,5,0,1,0,0,0
0000004730.bmp,140,8,5,0,1,0,0,0
0000004731.bmp,150,8,5,0,1,0,0,0
0000004732.bmp,160,8,5,0,1,0,0,0
0000004733.bmp,170,8,5,0,1,0,0,0
0000004734.bmp,180,8,5,0,1,0,0,0
0000004735.bmp,10,8,6,0,1,0,0,0
0000004736.bmp,20,8,6,0,1,0,0,0
0000004737.bmp,30,8,6,0,1,0,0,0
0000004738.bmp,40,8,6,0,1,0,0,0
0000004739.bmp,50,8,6,0,1,0,0,0
0000004740.bmp,60,8,6,0,1,0,0,0
0000004741.bmp,70,8,6,0,1,0,0,0
0000004742.bmp,80,8,6,0,1,0,0,0
0000004743.bmp,90,8,6,0,1,0,0,0
0000004744.bmp,100,8,6,0,1,0,0,0
0000004745.bmp,110,8,6,0,1,0,0,0
0000004746.bmp,120,8,6,0,1,0,0,0
0000004747.bmp,130,8,6,0,1,0,0,0
0000004748.bmp,140,8,6,0,1,0,0,0
0000004749.bmp,150,8,6,0,1,0,0,0
0000004750.bmp,160,8,6,0,1,0,0,0
0000004751.bmp,170,8,6,0,1,0,0,0
0000004752.bmp,180,8,6,0,1,0,0,0
0000004753.bmp,10,9,1,0,1,0,0,0
0000004754.bmp,20,9,1,0,1,0,0,0
0000004755.bmp,30,9,1,0,1,0,0,0
0000004756.bmp,40,9,1,0,1,0,0,0
0000004757.bmp,50,9,1,0,1,0,0,0
0000004758.bmp,60,9,1,0,1,0,0,0
0000004759.bmp,70,9,1,0,1,0,0,0
0000004760.bmp,80,9,1,0,1,0,0,0
0000004761.bmp,90,9,1,0,1,0,0,0
0000004762.bmp,100,9,1,0,1,0,0,0
0000004763.bmp,110,9,1,0,1,0,0,0
0000004764.bmp,120,9,1,0,1,0,0,0
0000004765.bmp,130,9,1,0,1,0,0,0
0000004766.bmp,140,9,1,0,1,0,0,0
0000004767.bmp,150,9,1,0,1,0,0,0
0000004768.bmp,160,9,1,0,1,0,0,0
0000004769.bmp,170,9,1,0,1,0,0,0
0000004770.bmp,180,9,1,0,1,0,0,0
0000004771.bmp,10,9,2,0,1,0,0,0
0000004772.bmp,20,9,2,0,1,0,0,0
0000004773.bmp,30,9,2,0,1,0,0,0
0000004774.bmp,40,9,2,0,1,0,0,0
0000004775.bmp,50,9,2,0,1,0,0,0
0000004776.bmp,60,9,2,0,1,0,0,0
0000004777.bmp,70,9,2,0,1,0,0,0
0000004778.bmp,80,9,2,0,1,0,0,0
0000004779.bmp,90,9,2,0,1,0,0,0
0000004780.bmp,100,9,2,0,1,0,0,0
0000004781.bmp,110,9,2,0,1,0,0,0
0000004782.bmp,120,9,2,0,1,0,0,0
0000004783.bmp,130,9,2,0,1,0,0,0
0000004784.bmp,140,9,2,0,1,0,0,0
0000004785.bmp,150,9,2,0,1,0,0,0
0000004786.bmp,160,9,2,0,1,0,0,0
0000004787.bmp,170,9,2,0,1,0,0,0
0000004788.bmp,180,9,2,0,1,0,0,0
0000004789.bmp,10,9,3,0,1,0,0,0
0000004790.bmp,20,9,3,0,1,0,0,0
0000004791.bmp,30,9,3,0,1,0,0,0
0000004792.bmp,40,9,3,0,1,0,0,0
0000004793.bmp,50,9,3,0,1,0,0,0
0000004794.bmp,60,9,3,0,1,0,0,0
0000004795.bmp,70,9,3,0,1,0,0,0
0000004796.bmp,80,9,3,0,1,0,0,0
0000004797.bmp,90,9,3,0,1,0,0,0
0000004798.bmp,100,9,3,0,1,0,0,0
0000004799.bmp,110,9,3,0,1,0,0,0
0000004800.bmp,120,9,3,0,1,0,0,0
0000004801.bmp,130,9,3,0,1,0,0,0
0000004802.bmp,140,9,3,0,1,0,0,0
0000004803.bmp,150,9,3,0,1,0,0,0
0000004804.bmp,160,9,3,0,1,0,0,0
0000004805.bmp,170,9,3,0,1,0,0,0
0000004806.bmp,180,9,3,0,1,0,0,0
0000004807.bmp,10,9,4,0,1,0,0,0
0000004808.bmp,20,9,4,0,1,0,0,0
0000004809.bmp,30,9,4,0,1,0,0,0
0000004810.bmp,40,9,4,0,1,0,0,0
0000004811.bmp,50,9,4,0,1,0,0,0
0000004812.bmp,60,9,4,0,1,0,0,0
0000004813.bmp,70,9,4,0,1,0,0,0
0000004814.bmp,80,9,4,0,1,0,0,0
0000004815.bmp,90,9,4,0,1,0,0,0
0000004816.bmp,100,9,4,0,1,0,0,0
0000004817.bmp,110,9,4,0,1,0,0,0
0000004818.bmp,120,9,4,0,1,0,0,0
0000004819.bmp,130,9,4,0,1,0,0,0
0000004820.bmp,140,9,4,0,1,0,0,0
0000004821.bmp,150,9,4,0,1,0,0,0
0000004822.bmp,160,9,4,0,1,0,0,0
0000004823.bmp,170,9,4,0,1,0,0,0
0000004824.bmp,180,9,4,0,1,0,0,0
0000004825.bmp,10,9,5,0,1,0,0,0
0000004826.bmp,20,9,5,0,1,0,0,0
0000004827.bmp,30,9,5,0,1,0,0,0
0000004828.bmp,40,9,5,0,1,0,0,0
0000004829.bmp,50,9,5,0,1,0,0,0
0000004830.bmp,60,9,5,0,1,0,0,0
0000004831.bmp,70,9,5,0,1,0,0,0
0000004832.bmp,80,9,5,0,1,0,0,0
0000004833.bmp,90,9,5,0,1,0,0,0
0000004834.bmp,100,9,5,0,1,0,0,0
0000004835.bmp,110,9,5,0,1,0,0,0
0000004836.bmp,120,9,5,0,1,0,0,0
0000004837.bmp,130,9,5,0,1,0,0,0
0000004838.bmp,140,9,5,0,1,0,0,0
0000004839.bmp,150,9,5,0,1,0,0,0
0000004840.bmp,160,9,5,0,1,0,0,0
0000004841.bmp,170,9,5,0,1,0,0,0
0000004842.bmp,180,9,5,0,1,0,0,0
0000004843.bmp,10,9,6,0,1,0,0,0
0000004844.bmp,20,9,6,0,1,0,0,0
0000004845.bmp,30,9,6,0,1,0,0,0
0000004846.bmp,40,9,6,0,1,0,0,0
0000004847.bmp,50,9,6,0,1,0,0,0
0000004848.bmp,60,9,6,0,1,0,0,0
0000004849.bmp,70,9,6,0,1,0,0,0
0000004850.bmp,80,9,6,0,1,0,0,0
0000004851.bmp,90,9,6,0,1,0,0,0
0000004852.bmp,100,9,6,0,1,0,0,0
0000004853.bmp,110,9,6,0,1,0,0,0
0000004854.bmp,120,9,6,0,1,0,0,0
0000004855.bmp,130,9,6,0,1,0,0,0
0000004856.bmp,140,9,6,0,1,0,0,0
0000004857.bmp,150,9,6,0,1,0,0,0
0000004858.bmp,160,9,6,0,1,0,0,0
0000004859.bmp,170,9,6,0,1,0,0,0
0000004860.bmp,180,9,6,0,1,0,0,0
0000004861.bmp,10,10,1,0,1,0,0,0
0000004862.bmp,20,10,1,0,1,0,0,0
0000004863.bmp,30,10,1,0,1,0,0,0
0000004864.bmp,40,10,1,0,1,0,0,0
0000004865.bmp,50,10,1,0,1,0,0,0
0000004866.bmp,60,10,1,0,1,0,0,0
0000004867.bmp,70,10,1,0,1,0,0,0
0000004868.bmp,80,10,1,0,1,0,0,0
0000004869.bmp,90,10,1,0,1,0,0,0
0000004870.bmp,100,10,1,0,1,0,0,0
0000004871.bmp,110,10,1,0,1,0,0,0
0000004872.bmp,120,10,1,0,1,0,0,0
0000004873.bmp,130,10,1,0,1,0,0,0
0000004874.bmp,140,10,1,0,1,0,0,0
0000004875.bmp,150,10,1,0,1,0,0,0
0000004876.bmp,160,10,1,0,1,0,0,0
0000004877.bmp,170,10,1,0,1,0,0,0
0000004878.bmp,180,10,1,0,1,0,0,0
0000004879.bmp,10,10,2,0,1,0,0,0
0000004880.bmp,20,10,2,0,1,0,0,0
0000004881.bmp,30,10,2,0,1,0,0,0
0000004882.bmp,40,10,2,0,1,0,0,0
0000004883.bmp,50,10,2,0,1,0,0,0
0000004884.bmp,60,10,2,0,1,0,0,0
0000004885.bmp,70,10,2,0,1,0,0,0
0000004886.bmp,80,10,2,0,1,0,0,0
0000004887.bmp,90,10,2,0,1,0,0,0
0000004888.bmp,100,10,2,0,1,0,0,0
0000004889.bmp,110,10,2,0,1,0,0,0
0000004890.bmp,120,10,2,0,1,0,0,0
0000004891.bmp,130,10,2,0,1,0,0,0
0000004892.bmp,140,10,2,0,1,0,0,0
0000004893.bmp,150,10,2,0,1,0,0,0
0000004894.bmp,160,10,2,0,1,0,0,0
0000004895.bmp,170,10,2,0,1,0,0,0
0000004896.bmp,180,10,2,0,1,0,0,0
0000004897.bmp,10,10,3,0,1,0,0,0
0000004898.bmp,20,10,3,0,1,0,0,0
0000004899.bmp,30,10,3,0,1,0,0,0
0000004900.bmp,40,10,3,0,1,0,0,0
0000004901.bmp,50,10,3,0,1,0,0,0
0000004902.bmp,60,10,3,0,1,0,0,0
0000004903.bmp,70,10,3,0,1,0,0,0
0000004904.bmp,80,10,3,0,1,0,0,0
0000004905.bmp,90,10,3,0,1,0,0,0
0000004906.bmp,100,10,3,0,1,0,0,0
0000004907.bmp,110,10,3,0,1,0,0,0
0000004908.bmp,120,10,3,0,1,0,0,0
0000004909.bmp,130,10,3,0,1,0,0,0
0000004910.bmp,140,10,3,0,1,0,0,0
0000004911.bmp,150,10,3,0,1,0,0,0
0000004912.bmp,160,10,3,0,1,0,0,0
0000004913.bmp,170,10,3,0,1,0,0,0
0000004914.bmp,180,10,3,0,1,0,0,0
0000004915.bmp,10,10,4,0,1,0,0,0
0000004916.bmp,20,10,4,0,1,0,0,0
0000004917.bmp,30,10,4,0,1,0,0,0
0000004918.bmp,40,10,4,0,1,0,0,0
0000004919.bmp,50,10,4,0,1,0,0,0
0000004920.bmp,60,10,4,0,1,0,0,0
0000004921.bmp,70,10,4,0,1,0,0,0
0000004922.bmp,80,10,4,0,1,0,0,0
0000004923.bmp,90,10,4,0,1,0,0,0
0000004924.bmp,100,10,4,0,1,0,0,0
0000004925.bmp,110,10,4,0,1,0,0,0
0000004926.bmp,120,10,4,0,1,0,0,0
0000004927.bmp,130,10,4,0,1,0,0,0
0000004928.bmp,140,10,4,0,1,0,0,0
0000004929.bmp,150,10,4,0,1,0,0,0
0000004930.bmp,160,10,4,0,1,0,0,0
0000004931.bmp,170,10,4,0,1,0,0,0
0000004932.bmp,180,10,4,0,1,0,0,0
0000004933.bmp,10,10,5,0,1,0,0,0
0000004934.bmp,20,10,5,0,1,0,0,0
0000004935.bmp,30,10,5,0,1,0,0,0
0000004936.bmp,40,10,5,0,1,0,0,0
0000004937.bmp,50,10,5,0,1,0,0,0
0000004938.bmp,60,10,5,0,1,0,0,0
0000004939.bmp,70,10,5,0,1,0,0,0
0000004940.bmp,80,10,5,0,1,0,0,0
0000004941.bmp,90,10,5,0,1,0,0,0
0000004942.bmp,100,10,5,0,1,0,0,0
0000004943.bmp,110,10,5,0,1,0,0,0
0000004944.bmp,120,10,5,0,1,0,0,0
0000004945.bmp,130,10,5,0,1,0,0,0
0000004946.bmp,140,10,5,0,1,0,0,0
0000004947.bmp,150,10,5,0,1,0,0,0
0000004948.bmp,160,10,5,0,1,0,0,0
0000004949.bmp,170,10,5,0,1,0,0,0
0000004950.bmp,180,10,5,0,1,0,0,0
0000004951.bmp,10,10,6,0,1,0,0,0
0000004952.bmp,20,10,6,0,1,0,0,0
0000004953.bmp,30,10,6,0,1,0,0,0
0000004954.bmp,40,10,6,0,1,0,0,0
0000004955.bmp,50,10,6,0,1,0,0,0
0000004956.bmp,60,10,6,0,1,0,0,0
0000004957.bmp,70,10,6,0,1,0,0,0
0000004958.bmp,80,10,6,0,1,0,0,0
0000004959.bmp,90,10,6,0,1,0,0,0
0000004960.bmp,100,10,6,0,1,0,0,0
0000004961.bmp,110,10,6,0,1,0,0,0
0000004962.bmp,120,10,6,0,1,0,0,0
0000004963.bmp,130,10,6,0,1,0,0,0
0000004964.bmp,140,10,6,0,1,0,0,0
0000004965.bmp,150,10,6,0,1,0,0,0
0000004966.bmp,160,10,6,0,1,0,0,0
0000004967.bmp,170,10,6,0,1,0,0,0
0000004968.bmp,180,10,6,0,1,0,0,0
0000004969.bmp,10,11,1,0,1,0,0,0
0000004970.bmp,20,11,1,0,1,0,0,0
